,municipio,codigo_municipio,estado,ano,campo,despesas_executadas_liquidadas,população,Produto_interno_bruto
3460,Granjeiro,2304806,Ceará,2015,Total (IX),22082,4494,30297.051
3461,Granjeiro,2304806,Ceará,2015,Atenção Básica,72863,4494,30297.051
3462,Granjeiro,2304806,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,4494,30297.051
3463,Granjeiro,2304806,Ceará,2015,Suporte Profilático e Terapêutico,0,4494,30297.051
3464,Groaíras,2304905,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,10847,67259.824
3465,Groaíras,2304905,Ceará,2015,Total (VIII),0,10847,67259.824
3466,Groaíras,2304905,Ceará,2015,Diferença de limite não cumprido em 2014,0,10847,67259.824
3467,Groaíras,2304905,Ceará,2015,Diferença de limite não cumprido em 2013,0,10847,67259.824
3468,Groaíras,2304905,Ceará,2015,Total (IX),0,10847,67259.824
3469,Groaíras,2304905,Ceará,2015,Atenção Básica,0,10847,67259.824
3470,Groaíras,2304905,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,10847,67259.824
3471,Groaíras,2304905,Ceará,2015,Suporte Profilático e Terapêutico,0,10847,67259.824
3472,Guaiúba,2304954,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,25841,161179.978
3473,Guaiúba,2304954,Ceará,2015,Total (VIII),0,25841,161179.978
3474,Guaiúba,2304954,Ceará,2015,Diferença de limite não cumprido em 2014,0,25841,161179.978
3475,Guaiúba,2304954,Ceará,2015,Diferença de limite não cumprido em 2013,0,25841,161179.978
3476,Guaiúba,2304954,Ceará,2015,Total (IX),3297,25841,161179.978
3477,Guaiúba,2304954,Ceará,2015,Atenção Básica,0,25841,161179.978
3478,Guaiúba,2304954,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,25841,161179.978
3479,Guaiúba,2304954,Ceará,2015,Suporte Profilático e Terapêutico,0,25841,161179.978
3480,Guaraciaba do Norte,2305001,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,39151,325966.243
3481,Guaraciaba do Norte,2305001,Ceará,2015,Total (VIII),0,39151,325966.243
3482,Guaraciaba do Norte,2305001,Ceará,2015,Diferença de limite não cumprido em 2014,0,39151,325966.243
3483,Guaraciaba do Norte,2305001,Ceará,2015,Diferença de limite não cumprido em 2013,0,39151,325966.243
3484,Guaraciaba do Norte,2305001,Ceará,2015,Total (IX),227639,39151,325966.243
3485,Guaraciaba do Norte,2305001,Ceará,2015,Atenção Básica,521477,39151,325966.243
3486,Guaraciaba do Norte,2305001,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,39151,325966.243
3487,Guaraciaba do Norte,2305001,Ceará,2015,Suporte Profilático e Terapêutico,0,39151,325966.243
3488,Guaramiranga,2305100,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,3720,50563.415
3489,Guaramiranga,2305100,Ceará,2015,Total (VIII),0,3720,50563.415
3490,Guaramiranga,2305100,Ceará,2015,Diferença de limite não cumprido em 2014,0,3720,50563.415
3491,Guaramiranga,2305100,Ceará,2015,Diferença de limite não cumprido em 2013,0,3720,50563.415
3492,Guaramiranga,2305100,Ceará,2015,Total (IX),15210,3720,50563.415
3493,Guaramiranga,2305100,Ceará,2015,Atenção Básica,8514,3720,50563.415
3494,Guaramiranga,2305100,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,3720,50563.415
3495,Guaramiranga,2305100,Ceará,2015,Suporte Profilático e Terapêutico,0,3720,50563.415
3496,Hidrolândia,2305209,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,20055,124094.909
3497,Hidrolândia,2305209,Ceará,2015,Total (VIII),0,20055,124094.909
3498,Hidrolândia,2305209,Ceará,2015,Diferença de limite não cumprido em 2014,0,20055,124094.909
3499,Hidrolândia,2305209,Ceará,2015,Diferença de limite não cumprido em 2013,0,20055,124094.909
3500,Hidrolândia,2305209,Ceará,2015,Total (IX),1498,20055,124094.909
3501,Hidrolândia,2305209,Ceará,2015,Atenção Básica,11620,20055,124094.909
3502,Hidrolândia,2305209,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,20055,124094.909
3503,Hidrolândia,2305209,Ceará,2015,Suporte Profilático e Terapêutico,0,20055,124094.909
3504,Horizonte,2305233,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,63365,1287175.667
3505,Horizonte,2305233,Ceará,2015,Total (VIII),0,63365,1287175.667
3506,Horizonte,2305233,Ceará,2015,Diferença de limite não cumprido em 2014,0,63365,1287175.667
3507,Horizonte,2305233,Ceará,2015,Diferença de limite não cumprido em 2013,0,63365,1287175.667
3508,Horizonte,2305233,Ceará,2015,Total (IX),73006,63365,1287175.667
3509,Horizonte,2305233,Ceará,2015,Atenção Básica,154513,63365,1287175.667
3510,Horizonte,2305233,Ceará,2015,Assistência Hospitalar e Ambulatorial,15933,63365,1287175.667
3511,Horizonte,2305233,Ceará,2015,Suporte Profilático e Terapêutico,1920,63365,1287175.667
3512,Ibaretama,2305266,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,13188,75499.425
3513,Ibaretama,2305266,Ceará,2015,Total (VIII),0,13188,75499.425
3514,Ibaretama,2305266,Ceará,2015,Diferença de limite não cumprido em 2014,0,13188,75499.425
3515,Ibaretama,2305266,Ceará,2015,Diferença de limite não cumprido em 2013,0,13188,75499.425
3516,Ibaretama,2305266,Ceará,2015,Total (IX),15732,13188,75499.425
3517,Ibaretama,2305266,Ceará,2015,Atenção Básica,0,13188,75499.425
3518,Ibaretama,2305266,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,13188,75499.425
3519,Ibaretama,2305266,Ceará,2015,Suporte Profilático e Terapêutico,0,13188,75499.425
3520,Ibiapina,2305308,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,24649,162277.717
3521,Ibiapina,2305308,Ceará,2015,Total (VIII),0,24649,162277.717
3522,Ibiapina,2305308,Ceará,2015,Diferença de limite não cumprido em 2014,0,24649,162277.717
3523,Ibiapina,2305308,Ceará,2015,Diferença de limite não cumprido em 2013,0,24649,162277.717
3524,Ibiapina,2305308,Ceará,2015,Total (IX),550723,24649,162277.717
3525,Ibiapina,2305308,Ceará,2015,Atenção Básica,21825,24649,162277.717
3526,Ibiapina,2305308,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,24649,162277.717
3527,Ibiapina,2305308,Ceará,2015,Suporte Profilático e Terapêutico,612,24649,162277.717
3528,Ibicuitinga,2305332,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,12130,83077.015
3529,Ibicuitinga,2305332,Ceará,2015,Total (VIII),0,12130,83077.015
3530,Ibicuitinga,2305332,Ceará,2015,Diferença de limite não cumprido em 2014,0,12130,83077.015
3531,Ibicuitinga,2305332,Ceará,2015,Diferença de limite não cumprido em 2013,0,12130,83077.015
3532,Ibicuitinga,2305332,Ceará,2015,Total (IX),500,12130,83077.015
3533,Ibicuitinga,2305332,Ceará,2015,Atenção Básica,1220,12130,83077.015
3534,Ibicuitinga,2305332,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,12130,83077.015
3535,Ibicuitinga,2305332,Ceará,2015,Suporte Profilático e Terapêutico,0,12130,83077.015
3536,Icapuí,2305357,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,19418,228665.115
3537,Icapuí,2305357,Ceará,2015,Total (VIII),0,19418,228665.115
3538,Icapuí,2305357,Ceará,2015,Diferença de limite não cumprido em 2014,0,19418,228665.115
3539,Icapuí,2305357,Ceará,2015,Diferença de limite não cumprido em 2013,0,19418,228665.115
3540,Icapuí,2305357,Ceará,2015,Total (IX),51187,19418,228665.115
3541,Icapuí,2305357,Ceará,2015,Atenção Básica,206525,19418,228665.115
3542,Icapuí,2305357,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,19418,228665.115
3543,Icapuí,2305357,Ceará,2015,Suporte Profilático e Terapêutico,84,19418,228665.115
3544,Icó,2305407,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,67198,562942.025
3545,Icó,2305407,Ceará,2015,Total (VIII),0,67198,562942.025
3546,Icó,2305407,Ceará,2015,Diferença de limite não cumprido em 2014,0,67198,562942.025
3547,Icó,2305407,Ceará,2015,Diferença de limite não cumprido em 2013,0,67198,562942.025
3548,Icó,2305407,Ceará,2015,Total (IX),0,67198,562942.025
3549,Icó,2305407,Ceará,2015,Atenção Básica,0,67198,562942.025
3550,Icó,2305407,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,67198,562942.025
3551,Icó,2305407,Ceará,2015,Suporte Profilático e Terapêutico,0,67198,562942.025
3552,Iguatu,2305506,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,101386,1360229.292
3553,Iguatu,2305506,Ceará,2015,Total (VIII),0,101386,1360229.292
3554,Iguatu,2305506,Ceará,2015,Diferença de limite não cumprido em 2014,0,101386,1360229.292
3555,Iguatu,2305506,Ceará,2015,Diferença de limite não cumprido em 2013,0,101386,1360229.292
3556,Iguatu,2305506,Ceará,2015,Total (IX),11841,101386,1360229.292
3557,Iguatu,2305506,Ceará,2015,Atenção Básica,185917,101386,1360229.292
3558,Iguatu,2305506,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,101386,1360229.292
3559,Iguatu,2305506,Ceará,2015,Suporte Profilático e Terapêutico,0,101386,1360229.292
3560,Independência,2305605,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,25957,195207.01
3561,Independência,2305605,Ceará,2015,Total (VIII),0,25957,195207.01
3562,Independência,2305605,Ceará,2015,Diferença de limite não cumprido em 2014,0,25957,195207.01
3563,Independência,2305605,Ceará,2015,Diferença de limite não cumprido em 2013,0,25957,195207.01
3564,Independência,2305605,Ceará,2015,Total (IX),30107,25957,195207.01
3565,Independência,2305605,Ceará,2015,Atenção Básica,0,25957,195207.01
3566,Independência,2305605,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,25957,195207.01
3567,Independência,2305605,Ceará,2015,Suporte Profilático e Terapêutico,563736,25957,195207.01
3568,Ipaporanga,2305654,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,11499,63779.988
3569,Ipaporanga,2305654,Ceará,2015,Total (VIII),0,11499,63779.988
3570,Ipaporanga,2305654,Ceará,2015,Diferença de limite não cumprido em 2014,0,11499,63779.988
3571,Ipaporanga,2305654,Ceará,2015,Diferença de limite não cumprido em 2013,0,11499,63779.988
3572,Ipaporanga,2305654,Ceará,2015,Total (IX),149641,11499,63779.988
3573,Ipaporanga,2305654,Ceará,2015,Atenção Básica,0,11499,63779.988
3574,Ipaporanga,2305654,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,11499,63779.988
3575,Ipaporanga,2305654,Ceará,2015,Suporte Profilático e Terapêutico,15576,11499,63779.988
3576,Ipaumirim,2305704,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,12305,82031.144
3577,Ipaumirim,2305704,Ceará,2015,Total (VIII),0,12305,82031.144
3578,Ipaumirim,2305704,Ceará,2015,Diferença de limite não cumprido em 2014,0,12305,82031.144
3579,Ipaumirim,2305704,Ceará,2015,Diferença de limite não cumprido em 2013,0,12305,82031.144
3580,Ipaumirim,2305704,Ceará,2015,Total (IX),0,12305,82031.144
3581,Ipaumirim,2305704,Ceará,2015,Atenção Básica,83813,12305,82031.144
3582,Ipaumirim,2305704,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,12305,82031.144
3583,Ipaumirim,2305704,Ceará,2015,Suporte Profilático e Terapêutico,0,12305,82031.144
3584,Ipu,2305803,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,41391,315015.472
3585,Ipu,2305803,Ceará,2015,Total (VIII),0,41391,315015.472
3586,Ipu,2305803,Ceará,2015,Diferença de limite não cumprido em 2014,0,41391,315015.472
3587,Ipu,2305803,Ceará,2015,Diferença de limite não cumprido em 2013,0,41391,315015.472
3588,Ipu,2305803,Ceará,2015,Total (IX),30,41391,315015.472
3589,Ipu,2305803,Ceará,2015,Atenção Básica,366196,41391,315015.472
3590,Ipu,2305803,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,41391,315015.472
3591,Ipu,2305803,Ceará,2015,Suporte Profilático e Terapêutico,0,41391,315015.472
3592,Ipueiras,2305902,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,38022,210200.922
3593,Ipueiras,2305902,Ceará,2015,Total (VIII),0,38022,210200.922
3594,Ipueiras,2305902,Ceará,2015,Diferença de limite não cumprido em 2014,0,38022,210200.922
3595,Ipueiras,2305902,Ceará,2015,Diferença de limite não cumprido em 2013,0,38022,210200.922
3596,Ipueiras,2305902,Ceará,2015,Total (IX),923,38022,210200.922
3597,Ipueiras,2305902,Ceará,2015,Atenção Básica,81400,38022,210200.922
3598,Ipueiras,2305902,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,38022,210200.922
3599,Ipueiras,2305902,Ceará,2015,Suporte Profilático e Terapêutico,0,38022,210200.922
3600,Iracema,2306009,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,14071,119625.363
3601,Iracema,2306009,Ceará,2015,Total (VIII),0,14071,119625.363
3602,Iracema,2306009,Ceará,2015,Diferença de limite não cumprido em 2014,0,14071,119625.363
3603,Iracema,2306009,Ceará,2015,Diferença de limite não cumprido em 2013,0,14071,119625.363
3604,Iracema,2306009,Ceará,2015,Total (IX),0,14071,119625.363
3605,Iracema,2306009,Ceará,2015,Atenção Básica,0,14071,119625.363
3606,Iracema,2306009,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,14071,119625.363
3607,Iracema,2306009,Ceará,2015,Suporte Profilático e Terapêutico,0,14071,119625.363
3608,Irauçuba,2306108,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,23543,148673.724
3609,Irauçuba,2306108,Ceará,2015,Total (VIII),0,23543,148673.724
3610,Irauçuba,2306108,Ceará,2015,Diferença de limite não cumprido em 2014,0,23543,148673.724
3611,Irauçuba,2306108,Ceará,2015,Diferença de limite não cumprido em 2013,0,23543,148673.724
3612,Irauçuba,2306108,Ceará,2015,Total (IX),22625,23543,148673.724
3613,Irauçuba,2306108,Ceará,2015,Atenção Básica,108,23543,148673.724
3614,Irauçuba,2306108,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,23543,148673.724
3615,Irauçuba,2306108,Ceará,2015,Suporte Profilático e Terapêutico,0,23543,148673.724
3616,Itaiçaba,2306207,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,7656,57522.061
3617,Itaiçaba,2306207,Ceará,2015,Total (VIII),0,7656,57522.061
3618,Itaiçaba,2306207,Ceará,2015,Diferença de limite não cumprido em 2014,0,7656,57522.061
3619,Itaiçaba,2306207,Ceará,2015,Diferença de limite não cumprido em 2013,0,7656,57522.061
3620,Itaiçaba,2306207,Ceará,2015,Total (IX),3813,7656,57522.061
3621,Itaiçaba,2306207,Ceará,2015,Atenção Básica,66310,7656,57522.061
3622,Itaiçaba,2306207,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,7656,57522.061
3623,Itaiçaba,2306207,Ceará,2015,Suporte Profilático e Terapêutico,0,7656,57522.061
3624,Itaitinga,2306256,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,38540,575676.634
3625,Itaitinga,2306256,Ceará,2015,Total (VIII),0,38540,575676.634
3626,Itaitinga,2306256,Ceará,2015,Diferença de limite não cumprido em 2014,0,38540,575676.634
3627,Itaitinga,2306256,Ceará,2015,Diferença de limite não cumprido em 2013,0,38540,575676.634
3628,Itaitinga,2306256,Ceará,2015,Total (IX),119639,38540,575676.634
3629,Itaitinga,2306256,Ceará,2015,Atenção Básica,571980,38540,575676.634
3630,Itaitinga,2306256,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,38540,575676.634
3631,Itaitinga,2306256,Ceará,2015,Suporte Profilático e Terapêutico,0,38540,575676.634
3632,Itapajé,2306306,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,51113,497620.432
3633,Itapajé,2306306,Ceará,2015,Total (VIII),0,51113,497620.432
3634,Itapajé,2306306,Ceará,2015,Diferença de limite não cumprido em 2014,0,51113,497620.432
3635,Itapajé,2306306,Ceará,2015,Diferença de limite não cumprido em 2013,0,51113,497620.432
3636,Itapajé,2306306,Ceará,2015,Total (IX),295986,51113,497620.432
3637,Itapajé,2306306,Ceará,2015,Atenção Básica,92864,51113,497620.432
3638,Itapajé,2306306,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,51113,497620.432
3639,Itapajé,2306306,Ceará,2015,Suporte Profilático e Terapêutico,0,51113,497620.432
3640,Itapipoca,2306405,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,124950,1191433.066
3641,Itapipoca,2306405,Ceará,2015,Total (VIII),0,124950,1191433.066
3642,Itapipoca,2306405,Ceará,2015,Diferença de limite não cumprido em 2014,0,124950,1191433.066
3643,Itapipoca,2306405,Ceará,2015,Diferença de limite não cumprido em 2013,0,124950,1191433.066
3644,Itapipoca,2306405,Ceará,2015,Total (IX),1973220,124950,1191433.066
3645,Itapipoca,2306405,Ceará,2015,Atenção Básica,374239,124950,1191433.066
3646,Itapipoca,2306405,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,124950,1191433.066
3647,Itapipoca,2306405,Ceará,2015,Suporte Profilático e Terapêutico,0,124950,1191433.066
3648,Itapiúna,2306504,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,19724,112504.897
3649,Itapiúna,2306504,Ceará,2015,Total (VIII),0,19724,112504.897
3650,Itapiúna,2306504,Ceará,2015,Diferença de limite não cumprido em 2014,0,19724,112504.897
3651,Itapiúna,2306504,Ceará,2015,Diferença de limite não cumprido em 2013,0,19724,112504.897
3652,Itapiúna,2306504,Ceará,2015,Total (IX),17016,19724,112504.897
3653,Itapiúna,2306504,Ceará,2015,Atenção Básica,18217,19724,112504.897
3654,Itapiúna,2306504,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,19724,112504.897
3655,Itapiúna,2306504,Ceará,2015,Suporte Profilático e Terapêutico,0,19724,112504.897
3656,Itarema,2306553,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,40398,396507.876
3657,Itarema,2306553,Ceará,2015,Total (VIII),0,40398,396507.876
3658,Itarema,2306553,Ceará,2015,Diferença de limite não cumprido em 2014,0,40398,396507.876
3659,Itarema,2306553,Ceará,2015,Diferença de limite não cumprido em 2013,0,40398,396507.876
3660,Itarema,2306553,Ceará,2015,Total (IX),0,40398,396507.876
3661,Itarema,2306553,Ceará,2015,Atenção Básica,0,40398,396507.876
3662,Itarema,2306553,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,40398,396507.876
3663,Itarema,2306553,Ceará,2015,Suporte Profilático e Terapêutico,0,40398,396507.876
3664,Itatira,2306603,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,20285,114214.193
3665,Itatira,2306603,Ceará,2015,Total (VIII),0,20285,114214.193
3666,Itatira,2306603,Ceará,2015,Diferença de limite não cumprido em 2014,0,20285,114214.193
3667,Itatira,2306603,Ceará,2015,Diferença de limite não cumprido em 2013,0,20285,114214.193
3668,Itatira,2306603,Ceará,2015,Total (IX),0,20285,114214.193
3669,Itatira,2306603,Ceará,2015,Atenção Básica,0,20285,114214.193
3670,Itatira,2306603,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,20285,114214.193
3671,Itatira,2306603,Ceará,2015,Suporte Profilático e Terapêutico,0,20285,114214.193
3672,Jaguaretama,2306702,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,17997,136630.592
3673,Jaguaretama,2306702,Ceará,2015,Total (VIII),0,17997,136630.592
3674,Jaguaretama,2306702,Ceará,2015,Diferença de limite não cumprido em 2014,0,17997,136630.592
3675,Jaguaretama,2306702,Ceará,2015,Diferença de limite não cumprido em 2013,0,17997,136630.592
3676,Jaguaretama,2306702,Ceará,2015,Total (IX),35853,17997,136630.592
3677,Jaguaretama,2306702,Ceará,2015,Atenção Básica,1500,17997,136630.592
3678,Jaguaretama,2306702,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,17997,136630.592
3679,Jaguaretama,2306702,Ceará,2015,Suporte Profilático e Terapêutico,0,17997,136630.592
3680,Jaguaribara,2306801,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,11102,140831.04
3681,Jaguaribara,2306801,Ceará,2015,Total (VIII),0,11102,140831.04
3682,Jaguaribara,2306801,Ceará,2015,Diferença de limite não cumprido em 2014,0,11102,140831.04
3683,Jaguaribara,2306801,Ceará,2015,Diferença de limite não cumprido em 2013,0,11102,140831.04
3684,Jaguaribara,2306801,Ceará,2015,Total (IX),20338,11102,140831.04
3685,Jaguaribara,2306801,Ceará,2015,Atenção Básica,154666,11102,140831.04
3686,Jaguaribara,2306801,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,11102,140831.04
3687,Jaguaribara,2306801,Ceará,2015,Suporte Profilático e Terapêutico,0,11102,140831.04
3688,Jaguaribe,2306900,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,34561,485151.3
3689,Jaguaribe,2306900,Ceará,2015,Total (VIII),0,34561,485151.3
3690,Jaguaribe,2306900,Ceará,2015,Diferença de limite não cumprido em 2014,0,34561,485151.3
3691,Jaguaribe,2306900,Ceará,2015,Diferença de limite não cumprido em 2013,0,34561,485151.3
3692,Jaguaribe,2306900,Ceará,2015,Total (IX),12805,34561,485151.3
3693,Jaguaribe,2306900,Ceará,2015,Atenção Básica,162189,34561,485151.3
3694,Jaguaribe,2306900,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,34561,485151.3
3695,Jaguaribe,2306900,Ceará,2015,Suporte Profilático e Terapêutico,0,34561,485151.3
3696,Jaguaruana,2307007,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,33469,396820.924
3697,Jaguaruana,2307007,Ceará,2015,Total (VIII),0,33469,396820.924
3698,Jaguaruana,2307007,Ceará,2015,Diferença de limite não cumprido em 2014,0,33469,396820.924
3699,Jaguaruana,2307007,Ceará,2015,Diferença de limite não cumprido em 2013,0,33469,396820.924
3700,Jaguaruana,2307007,Ceará,2015,Total (IX),0,33469,396820.924
3701,Jaguaruana,2307007,Ceará,2015,Atenção Básica,0,33469,396820.924
3702,Jaguaruana,2307007,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,33469,396820.924
3703,Jaguaruana,2307007,Ceará,2015,Suporte Profilático e Terapêutico,0,33469,396820.924
3704,Jardim,2307106,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,27072,174486.381
3705,Jardim,2307106,Ceará,2015,Total (VIII),0,27072,174486.381
3706,Jardim,2307106,Ceará,2015,Diferença de limite não cumprido em 2014,0,27072,174486.381
3707,Jardim,2307106,Ceará,2015,Diferença de limite não cumprido em 2013,0,27072,174486.381
3708,Jardim,2307106,Ceará,2015,Total (IX),1636330,27072,174486.381
3709,Jardim,2307106,Ceará,2015,Atenção Básica,0,27072,174486.381
3710,Jardim,2307106,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,27072,174486.381
3711,Jardim,2307106,Ceará,2015,Suporte Profilático e Terapêutico,61761,27072,174486.381
3712,Jati,2307205,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,7807,75985.016
3713,Jati,2307205,Ceará,2015,Total (VIII),0,7807,75985.016
3714,Jati,2307205,Ceará,2015,Diferença de limite não cumprido em 2014,0,7807,75985.016
3715,Jati,2307205,Ceará,2015,Diferença de limite não cumprido em 2013,0,7807,75985.016
3716,Jati,2307205,Ceará,2015,Total (IX),159112,7807,75985.016
3717,Jati,2307205,Ceará,2015,Atenção Básica,0,7807,75985.016
3718,Jati,2307205,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,7807,75985.016
3719,Jati,2307205,Ceará,2015,Suporte Profilático e Terapêutico,0,7807,75985.016
3720,Jijoca de Jericoacoara,2307254,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,18926,216639.884
3721,Jijoca de Jericoacoara,2307254,Ceará,2015,Total (VIII),0,18926,216639.884
3722,Jijoca de Jericoacoara,2307254,Ceará,2015,Diferença de limite não cumprido em 2014,0,18926,216639.884
3723,Jijoca de Jericoacoara,2307254,Ceará,2015,Diferença de limite não cumprido em 2013,0,18926,216639.884
3724,Jijoca de Jericoacoara,2307254,Ceará,2015,Total (IX),0,18926,216639.884
3725,Jijoca de Jericoacoara,2307254,Ceará,2015,Atenção Básica,0,18926,216639.884
3726,Jijoca de Jericoacoara,2307254,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,18926,216639.884
3727,Jijoca de Jericoacoara,2307254,Ceará,2015,Suporte Profilático e Terapêutico,0,18926,216639.884
3728,Juazeiro do Norte,2307304,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,266022,3921616.173
3729,Juazeiro do Norte,2307304,Ceará,2015,Total (VIII),0,266022,3921616.173
3730,Juazeiro do Norte,2307304,Ceará,2015,Diferença de limite não cumprido em 2014,0,266022,3921616.173
3731,Juazeiro do Norte,2307304,Ceará,2015,Diferença de limite não cumprido em 2013,0,266022,3921616.173
3732,Juazeiro do Norte,2307304,Ceará,2015,Total (IX),55637,266022,3921616.173
3733,Juazeiro do Norte,2307304,Ceará,2015,Atenção Básica,27229,266022,3921616.173
3734,Juazeiro do Norte,2307304,Ceará,2015,Assistência Hospitalar e Ambulatorial,15000,266022,3921616.173
3735,Juazeiro do Norte,2307304,Ceará,2015,Suporte Profilático e Terapêutico,2156,266022,3921616.173
3736,Jucás,2307403,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,24479,172724.841
3737,Jucás,2307403,Ceará,2015,Total (VIII),0,24479,172724.841
3738,Jucás,2307403,Ceará,2015,Diferença de limite não cumprido em 2014,0,24479,172724.841
3739,Jucás,2307403,Ceará,2015,Diferença de limite não cumprido em 2013,0,24479,172724.841
3740,Jucás,2307403,Ceará,2015,Total (IX),1800,24479,172724.841
3741,Jucás,2307403,Ceará,2015,Atenção Básica,14481,24479,172724.841
3742,Jucás,2307403,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,24479,172724.841
3743,Jucás,2307403,Ceará,2015,Suporte Profilático e Terapêutico,0,24479,172724.841
3744,Lavras da Mangabeira,2307502,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,31383,232094.251
3745,Lavras da Mangabeira,2307502,Ceará,2015,Total (VIII),0,31383,232094.251
3746,Lavras da Mangabeira,2307502,Ceará,2015,Diferença de limite não cumprido em 2014,0,31383,232094.251
3747,Lavras da Mangabeira,2307502,Ceará,2015,Diferença de limite não cumprido em 2013,0,31383,232094.251
3748,Lavras da Mangabeira,2307502,Ceará,2015,Total (IX),0,31383,232094.251
3749,Lavras da Mangabeira,2307502,Ceará,2015,Atenção Básica,183297,31383,232094.251
3750,Lavras da Mangabeira,2307502,Ceará,2015,Assistência Hospitalar e Ambulatorial,0,31383,232094.251
3751,Lavras da Mangabeira,2307502,Ceará,2015,Suporte Profilático e Terapêutico,0,31383,232094.251
3752,Limoeiro do Norte,2307601,Ceará,2015,Restos a Pagar Cancelados ou Prescritos em 2012,0,58175,817926.15
3753,Limoeiro do Norte,2307601,Ceará,2015,Total (VIII),0,58175,817926.15
3754,Limoeiro do Norte,2307601,Ceará,2015,Diferença de limite não cumprido em 2014,0,58175,817926.15
3755,Limoeiro do Norte,2307601,Ceará,2015,Diferença de limite não cumprido em 2013,0,58175,817926.15
3756,Limoeiro do Norte,2307601,Ceará,2015,Total (IX),152567,58175,817926.15
