,municipio,codigo_municipio,estado,ano,campo,Receitas_realizadas_Bimestre,população,Produto_interno_bruto
2499,Paracuru,2310209,Ceará,2013,Imposto Predial e Territorial Urbano - IPTU,122684.0,32919,370569.652
2500,Paracuru,2310209,Ceará,2013,Imposto sobre Transmissão de Bens Intervivos - ITBI,510032.0,32919,370569.652
2501,Paracuru,2310209,Ceará,2013,Imposto sobre Serviços de Qualquer Natureza - ISS,3972450.0,32919,370569.652
2502,Paracuru,2310209,Ceará,2013,Imposto de Renda Retido na Fonte - IRRF,753817.0,32919,370569.652
2503,Paracuru,2310209,Ceará,2013,Imposto Territorial Rural - ITR,0.0,32919,370569.652
2504,Paracuru,2310209,Ceará,2013,"Multas, Juros de Mora e Outros Encargos dos Impostos",0.0,32919,370569.652
2505,Paracuru,2310209,Ceará,2013,Dívida Ativa dos Impostos,87190.0,32919,370569.652
2506,Paracuru,2310209,Ceará,2013,"Multas, Juros de Mora e Outros Encargos da Dívida Ativa",0.0,32919,370569.652
2507,Paracuru,2310209,Ceará,2013,RECEITA DE TRANSFERÊNCIAS CONSTITUCIONAIS E LEGAIS (II),34012000.0,32919,370569.652
2508,Paracuru,2310209,Ceará,2013,Cota-Parte FPM,17676900.0,32919,370569.652
2509,Paracuru,2310209,Ceará,2013,Cota-Parte ITR,6811.0,32919,370569.652
2510,Paracuru,2310209,Ceará,2013,Cota-Parte IPVA,474418.0,32919,370569.652
2511,Paracuru,2310209,Ceará,2013,Cota-Parte ICMS,15737800.0,32919,370569.652
2512,Paracuru,2310209,Ceará,2013,Cota-Parte IPI-Exportação,55591.0,32919,370569.652
2513,Paracuru,2310209,Ceará,2013,Compensações Financeiras Provenientes de Impostos e Transferências Constitucionais,60442.0,32919,370569.652
2514,Paracuru,2310209,Ceará,2013,    Desoneração ICMS (LC 87/96),60442.0,32919,370569.652
2515,Paracuru,2310209,Ceará,2013,    Outras,0.0,32919,370569.652
2516,Paracuru,2310209,Ceará,2013,TOTAL DAS RECEITAS PARA APURAÇÃO DA APLICAÇÃO EM AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE (III) = I + II,39458200.0,32919,370569.652
2517,Paraipaba,2310258,Ceará,2013,RECEITA DE IMPOSTOS LÍQUIDA (I),2086700.0,31413,265460.697
2518,Paraipaba,2310258,Ceará,2013,Imposto Predial e Territorial Urbano - IPTU,39743.0,31413,265460.697
2519,Paraipaba,2310258,Ceará,2013,Imposto sobre Transmissão de Bens Intervivos - ITBI,309781.0,31413,265460.697
2520,Paraipaba,2310258,Ceará,2013,Imposto sobre Serviços de Qualquer Natureza - ISS,767926.0,31413,265460.697
2521,Paraipaba,2310258,Ceará,2013,Imposto de Renda Retido na Fonte - IRRF,933805.0,31413,265460.697
2522,Paraipaba,2310258,Ceará,2013,Imposto Territorial Rural - ITR,0.0,31413,265460.697
2523,Paraipaba,2310258,Ceará,2013,"Multas, Juros de Mora e Outros Encargos dos Impostos",0.0,31413,265460.697
2524,Paraipaba,2310258,Ceará,2013,Dívida Ativa dos Impostos,35447.0,31413,265460.697
2525,Paraipaba,2310258,Ceará,2013,"Multas, Juros de Mora e Outros Encargos da Dívida Ativa",0.0,31413,265460.697
2526,Paraipaba,2310258,Ceará,2013,RECEITA DE TRANSFERÊNCIAS CONSTITUCIONAIS E LEGAIS (II),22988200.0,31413,265460.697
2527,Paraipaba,2310258,Ceará,2013,Cota-Parte FPM,17500100.0,31413,265460.697
2528,Paraipaba,2310258,Ceará,2013,Cota-Parte ITR,6741.0,31413,265460.697
2529,Paraipaba,2310258,Ceará,2013,Cota-Parte IPVA,407044.0,31413,265460.697
2530,Paraipaba,2310258,Ceará,2013,Cota-Parte ICMS,5037300.0,31413,265460.697
2531,Paraipaba,2310258,Ceará,2013,Cota-Parte IPI-Exportação,17696.0,31413,265460.697
2532,Paraipaba,2310258,Ceará,2013,Compensações Financeiras Provenientes de Impostos e Transferências Constitucionais,19240.0,31413,265460.697
2533,Paraipaba,2310258,Ceará,2013,    Desoneração ICMS (LC 87/96),19240.0,31413,265460.697
2534,Paraipaba,2310258,Ceará,2013,    Outras,0.0,31413,265460.697
2535,Paraipaba,2310258,Ceará,2013,TOTAL DAS RECEITAS PARA APURAÇÃO DA APLICAÇÃO EM AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE (III) = I + II,25074900.0,31413,265460.697
2536,Parambu,2310308,Ceará,2013,RECEITA DE IMPOSTOS LÍQUIDA (I),1863740.0,31462,149030.331
2537,Parambu,2310308,Ceará,2013,Imposto Predial e Territorial Urbano - IPTU,5346.0,31462,149030.331
2538,Parambu,2310308,Ceará,2013,Imposto sobre Transmissão de Bens Intervivos - ITBI,14135.0,31462,149030.331
2539,Parambu,2310308,Ceará,2013,Imposto sobre Serviços de Qualquer Natureza - ISS,934344.0,31462,149030.331
2540,Parambu,2310308,Ceará,2013,Imposto de Renda Retido na Fonte - IRRF,909913.0,31462,149030.331
2541,Parambu,2310308,Ceará,2013,Imposto Territorial Rural - ITR,0.0,31462,149030.331
2542,Parambu,2310308,Ceará,2013,"Multas, Juros de Mora e Outros Encargos dos Impostos",0.0,31462,149030.331
2543,Parambu,2310308,Ceará,2013,Dívida Ativa dos Impostos,0.0,31462,149030.331
2544,Parambu,2310308,Ceará,2013,"Multas, Juros de Mora e Outros Encargos da Dívida Ativa",0.0,31462,149030.331
2545,Parambu,2310308,Ceará,2013,RECEITA DE TRANSFERÊNCIAS CONSTITUCIONAIS E LEGAIS (II),20787500.0,31462,149030.331
2546,Parambu,2310308,Ceará,2013,Cota-Parte FPM,17676900.0,31462,149030.331
2547,Parambu,2310308,Ceará,2013,Cota-Parte ITR,13974.0,31462,149030.331
2548,Parambu,2310308,Ceará,2013,Cota-Parte IPVA,367264.0,31462,149030.331
2549,Parambu,2310308,Ceará,2013,Cota-Parte ICMS,2709690.0,31462,149030.331
2550,Parambu,2310308,Ceará,2013,Cota-Parte IPI-Exportação,9376.0,31462,149030.331
2551,Parambu,2310308,Ceará,2013,Compensações Financeiras Provenientes de Impostos e Transferências Constitucionais,10287.0,31462,149030.331
2552,Parambu,2310308,Ceará,2013,    Desoneração ICMS (LC 87/96),10287.0,31462,149030.331
2553,Parambu,2310308,Ceará,2013,    Outras,0.0,31462,149030.331
2554,Parambu,2310308,Ceará,2013,TOTAL DAS RECEITAS PARA APURAÇÃO DA APLICAÇÃO EM AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE (III) = I + II,22651200.0,31462,149030.331
2555,Paramoti,2310407,Ceará,2013,RECEITA DE IMPOSTOS LÍQUIDA (I),245142.0,11517,72580.7
2556,Paramoti,2310407,Ceará,2013,Imposto Predial e Territorial Urbano - IPTU,2975.0,11517,72580.7
2557,Paramoti,2310407,Ceará,2013,Imposto sobre Transmissão de Bens Intervivos - ITBI,6566.0,11517,72580.7
2558,Paramoti,2310407,Ceará,2013,Imposto sobre Serviços de Qualquer Natureza - ISS,59330.0,11517,72580.7
2559,Paramoti,2310407,Ceará,2013,Imposto de Renda Retido na Fonte - IRRF,174238.0,11517,72580.7
2560,Paramoti,2310407,Ceará,2013,Imposto Territorial Rural - ITR,0.0,11517,72580.7
2561,Paramoti,2310407,Ceará,2013,"Multas, Juros de Mora e Outros Encargos dos Impostos",0.0,11517,72580.7
2562,Paramoti,2310407,Ceará,2013,Dívida Ativa dos Impostos,2032.0,11517,72580.7
2563,Paramoti,2310407,Ceará,2013,"Multas, Juros de Mora e Outros Encargos da Dívida Ativa",0.0,11517,72580.7
2564,Paramoti,2310407,Ceará,2013,RECEITA DE TRANSFERÊNCIAS CONSTITUCIONAIS E LEGAIS (II),11025800.0,11517,72580.7
2565,Paramoti,2310407,Ceará,2013,Cota-Parte FPM,8838460.0,11517,72580.7
2566,Paramoti,2310407,Ceará,2013,Cota-Parte ITR,0.0,11517,72580.7
2567,Paramoti,2310407,Ceará,2013,Cota-Parte IPVA,70378.0,11517,72580.7
2568,Paramoti,2310407,Ceará,2013,Cota-Parte ICMS,2098820.0,11517,72580.7
2569,Paramoti,2310407,Ceará,2013,Cota-Parte IPI-Exportação,10087.0,11517,72580.7
2570,Paramoti,2310407,Ceará,2013,Compensações Financeiras Provenientes de Impostos e Transferências Constitucionais,8030.0,11517,72580.7
2571,Paramoti,2310407,Ceará,2013,    Desoneração ICMS (LC 87/96),8030.0,11517,72580.7
2572,Paramoti,2310407,Ceará,2013,    Outras,0.0,11517,72580.7
2573,Paramoti,2310407,Ceará,2013,TOTAL DAS RECEITAS PARA APURAÇÃO DA APLICAÇÃO EM AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE (III) = I + II,11270900.0,11517,72580.7
2574,Pedra Branca,2310506,Ceará,2013,RECEITA DE IMPOSTOS LÍQUIDA (I),1965650.0,42643,204011.419
2575,Pedra Branca,2310506,Ceará,2013,Imposto Predial e Territorial Urbano - IPTU,92648.0,42643,204011.419
2576,Pedra Branca,2310506,Ceará,2013,Imposto sobre Transmissão de Bens Intervivos - ITBI,71280.0,42643,204011.419
2577,Pedra Branca,2310506,Ceará,2013,Imposto sobre Serviços de Qualquer Natureza - ISS,782715.0,42643,204011.419
2578,Pedra Branca,2310506,Ceará,2013,Imposto de Renda Retido na Fonte - IRRF,1018490.0,42643,204011.419
2579,Pedra Branca,2310506,Ceará,2013,Imposto Territorial Rural - ITR,0.0,42643,204011.419
2580,Pedra Branca,2310506,Ceará,2013,"Multas, Juros de Mora e Outros Encargos dos Impostos",518.0,42643,204011.419
2581,Pedra Branca,2310506,Ceará,2013,Dívida Ativa dos Impostos,0.0,42643,204011.419
2582,Pedra Branca,2310506,Ceará,2013,"Multas, Juros de Mora e Outros Encargos da Dívida Ativa",0.0,42643,204011.419
2583,Pedra Branca,2310506,Ceará,2013,RECEITA DE TRANSFERÊNCIAS CONSTITUCIONAIS E LEGAIS (II),24859700.0,42643,204011.419
2584,Pedra Branca,2310506,Ceará,2013,Cota-Parte FPM,19687700.0,42643,204011.419
2585,Pedra Branca,2310506,Ceará,2013,Cota-Parte ITR,4967.0,42643,204011.419
2586,Pedra Branca,2310506,Ceará,2013,Cota-Parte IPVA,551401.0,42643,204011.419
2587,Pedra Branca,2310506,Ceará,2013,Cota-Parte ICMS,4582410.0,42643,204011.419
2588,Pedra Branca,2310506,Ceará,2013,Cota-Parte IPI-Exportação,15978.0,42643,204011.419
2589,Pedra Branca,2310506,Ceará,2013,Compensações Financeiras Provenientes de Impostos e Transferências Constitucionais,17327.0,42643,204011.419
2590,Pedra Branca,2310506,Ceará,2013,    Desoneração ICMS (LC 87/96),17327.0,42643,204011.419
2591,Pedra Branca,2310506,Ceará,2013,    Outras,0.0,42643,204011.419
2592,Pedra Branca,2310506,Ceará,2013,TOTAL DAS RECEITAS PARA APURAÇÃO DA APLICAÇÃO EM AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE (III) = I + II,26825400.0,42643,204011.419
2593,Penaforte,2310605,Ceará,2013,RECEITA DE IMPOSTOS LÍQUIDA (I),1269550.0,8666,65997.266
2594,Penaforte,2310605,Ceará,2013,Imposto Predial e Territorial Urbano - IPTU,11500.0,8666,65997.266
2595,Penaforte,2310605,Ceará,2013,Imposto sobre Transmissão de Bens Intervivos - ITBI,47902.0,8666,65997.266
2596,Penaforte,2310605,Ceará,2013,Imposto sobre Serviços de Qualquer Natureza - ISS,903920.0,8666,65997.266
2597,Penaforte,2310605,Ceará,2013,Imposto de Renda Retido na Fonte - IRRF,304362.0,8666,65997.266
2598,Penaforte,2310605,Ceará,2013,Imposto Territorial Rural - ITR,0.0,8666,65997.266
2599,Penaforte,2310605,Ceará,2013,"Multas, Juros de Mora e Outros Encargos dos Impostos",0.0,8666,65997.266
2600,Penaforte,2310605,Ceará,2013,Dívida Ativa dos Impostos,1864.0,8666,65997.266
2601,Penaforte,2310605,Ceará,2013,"Multas, Juros de Mora e Outros Encargos da Dívida Ativa",0.0,8666,65997.266
2602,Penaforte,2310605,Ceará,2013,RECEITA DE TRANSFERÊNCIAS CONSTITUCIONAIS E LEGAIS (II),11856000.0,8666,65997.266
2603,Penaforte,2310605,Ceará,2013,Cota-Parte FPM,6628840.0,8666,65997.266
2604,Penaforte,2310605,Ceará,2013,Cota-Parte ITR,1788.0,8666,65997.266
2605,Penaforte,2310605,Ceará,2013,Cota-Parte IPVA,104015.0,8666,65997.266
2606,Penaforte,2310605,Ceará,2013,Cota-Parte ICMS,5087300.0,8666,65997.266
2607,Penaforte,2310605,Ceará,2013,Cota-Parte IPI-Exportação,14439.0,8666,65997.266
2608,Penaforte,2310605,Ceará,2013,Compensações Financeiras Provenientes de Impostos e Transferências Constitucionais,19624.0,8666,65997.266
2609,Penaforte,2310605,Ceará,2013,    Desoneração ICMS (LC 87/96),19624.0,8666,65997.266
2610,Penaforte,2310605,Ceará,2013,    Outras,0.0,8666,65997.266
2611,Penaforte,2310605,Ceará,2013,TOTAL DAS RECEITAS PARA APURAÇÃO DA APLICAÇÃO EM AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE (III) = I + II,13125600.0,8666,65997.266
2612,Pentecoste,2310704,Ceará,2013,RECEITA DE IMPOSTOS LÍQUIDA (I),1849400.0,36442,350735.704
2613,Pentecoste,2310704,Ceará,2013,Imposto Predial e Territorial Urbano - IPTU,51452.0,36442,350735.704
2614,Pentecoste,2310704,Ceará,2013,Imposto sobre Transmissão de Bens Intervivos - ITBI,48240.0,36442,350735.704
2615,Pentecoste,2310704,Ceará,2013,Imposto sobre Serviços de Qualquer Natureza - ISS,738715.0,36442,350735.704
2616,Pentecoste,2310704,Ceará,2013,Imposto de Renda Retido na Fonte - IRRF,1010990.0,36442,350735.704
2617,Pentecoste,2310704,Ceará,2013,Imposto Territorial Rural - ITR,0.0,36442,350735.704
2618,Pentecoste,2310704,Ceará,2013,"Multas, Juros de Mora e Outros Encargos dos Impostos",0.0,36442,350735.704
2619,Pentecoste,2310704,Ceará,2013,Dívida Ativa dos Impostos,0.0,36442,350735.704
2620,Pentecoste,2310704,Ceará,2013,"Multas, Juros de Mora e Outros Encargos da Dívida Ativa",0.0,36442,350735.704
2621,Pentecoste,2310704,Ceará,2013,RECEITA DE TRANSFERÊNCIAS CONSTITUCIONAIS E LEGAIS (II),22994600.0,36442,350735.704
2622,Pentecoste,2310704,Ceará,2013,Cota-Parte FPM,17676900.0,36442,350735.704
2623,Pentecoste,2310704,Ceará,2013,Cota-Parte ITR,17726.0,36442,350735.704
2624,Pentecoste,2310704,Ceará,2013,Cota-Parte IPVA,463060.0,36442,350735.704
2625,Pentecoste,2310704,Ceará,2013,Cota-Parte ICMS,4800950.0,36442,350735.704
2626,Pentecoste,2310704,Ceará,2013,Cota-Parte IPI-Exportação,17228.0,36442,350735.704
2627,Pentecoste,2310704,Ceará,2013,Compensações Financeiras Provenientes de Impostos e Transferências Constitucionais,18732.0,36442,350735.704
2628,Pentecoste,2310704,Ceará,2013,    Desoneração ICMS (LC 87/96),18732.0,36442,350735.704
2629,Pentecoste,2310704,Ceará,2013,    Outras,0.0,36442,350735.704
2630,Pentecoste,2310704,Ceará,2013,TOTAL DAS RECEITAS PARA APURAÇÃO DA APLICAÇÃO EM AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE (III) = I + II,24844000.0,36442,350735.704
2631,Pereiro,2310803,Ceará,2013,RECEITA DE IMPOSTOS LÍQUIDA (I),798043.0,16063,83447.069
2632,Pereiro,2310803,Ceará,2013,Imposto Predial e Territorial Urbano - IPTU,15794.0,16063,83447.069
2633,Pereiro,2310803,Ceará,2013,Imposto sobre Transmissão de Bens Intervivos - ITBI,16017.0,16063,83447.069
2634,Pereiro,2310803,Ceará,2013,Imposto sobre Serviços de Qualquer Natureza - ISS,334960.0,16063,83447.069
2635,Pereiro,2310803,Ceará,2013,Imposto de Renda Retido na Fonte - IRRF,431271.0,16063,83447.069
2636,Pereiro,2310803,Ceará,2013,Imposto Territorial Rural - ITR,0.0,16063,83447.069
2637,Pereiro,2310803,Ceará,2013,"Multas, Juros de Mora e Outros Encargos dos Impostos",0.0,16063,83447.069
2638,Pereiro,2310803,Ceará,2013,Dívida Ativa dos Impostos,0.0,16063,83447.069
2639,Pereiro,2310803,Ceará,2013,"Multas, Juros de Mora e Outros Encargos da Dívida Ativa",0.0,16063,83447.069
2640,Pereiro,2310803,Ceará,2013,RECEITA DE TRANSFERÊNCIAS CONSTITUCIONAIS E LEGAIS (II),13866800.0,16063,83447.069
2641,Pereiro,2310803,Ceará,2013,Cota-Parte FPM,11048100.0,16063,83447.069
2642,Pereiro,2310803,Ceará,2013,Cota-Parte ITR,2266.0,16063,83447.069
2643,Pereiro,2310803,Ceará,2013,Cota-Parte IPVA,349989.0,16063,83447.069
2644,Pereiro,2310803,Ceará,2013,Cota-Parte ICMS,2448530.0,16063,83447.069
2645,Pereiro,2310803,Ceará,2013,Cota-Parte IPI-Exportação,8594.0,16063,83447.069
2646,Pereiro,2310803,Ceará,2013,Compensações Financeiras Provenientes de Impostos e Transferências Constitucionais,9344.0,16063,83447.069
2647,Pereiro,2310803,Ceará,2013,    Desoneração ICMS (LC 87/96),9344.0,16063,83447.069
2648,Pereiro,2310803,Ceará,2013,    Outras,0.0,16063,83447.069
2649,Pereiro,2310803,Ceará,2013,TOTAL DAS RECEITAS PARA APURAÇÃO DA APLICAÇÃO EM AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE (III) = I + II,14664800.0,16063,83447.069
2650,Pindoretama,2310852,Ceará,2013,RECEITA DE IMPOSTOS LÍQUIDA (I),1315750.0,19733,135303.314
2651,Pindoretama,2310852,Ceará,2013,Imposto Predial e Territorial Urbano - IPTU,69506.0,19733,135303.314
2652,Pindoretama,2310852,Ceará,2013,Imposto sobre Transmissão de Bens Intervivos - ITBI,194626.0,19733,135303.314
2653,Pindoretama,2310852,Ceará,2013,Imposto sobre Serviços de Qualquer Natureza - ISS,702896.0,19733,135303.314
2654,Pindoretama,2310852,Ceará,2013,Imposto de Renda Retido na Fonte - IRRF,320841.0,19733,135303.314
2655,Pindoretama,2310852,Ceará,2013,Imposto Territorial Rural - ITR,0.0,19733,135303.314
2656,Pindoretama,2310852,Ceará,2013,"Multas, Juros de Mora e Outros Encargos dos Impostos",0.0,19733,135303.314
2657,Pindoretama,2310852,Ceará,2013,Dívida Ativa dos Impostos,27880.0,19733,135303.314
2658,Pindoretama,2310852,Ceará,2013,"Multas, Juros de Mora e Outros Encargos da Dívida Ativa",0.0,19733,135303.314
2659,Pindoretama,2310852,Ceará,2013,RECEITA DE TRANSFERÊNCIAS CONSTITUCIONAIS E LEGAIS (II),17667100.0,19733,135303.314
2660,Pindoretama,2310852,Ceará,2013,Cota-Parte FPM,13257700.0,19733,135303.314
2661,Pindoretama,2310852,Ceará,2013,Cota-Parte ITR,3261.0,19733,135303.314
2662,Pindoretama,2310852,Ceará,2013,Cota-Parte IPVA,270125.0,19733,135303.314
2663,Pindoretama,2310852,Ceará,2013,Cota-Parte ICMS,4103080.0,19733,135303.314
2664,Pindoretama,2310852,Ceará,2013,Cota-Parte IPI-Exportação,12943.0,19733,135303.314
2665,Pindoretama,2310852,Ceará,2013,Compensações Financeiras Provenientes de Impostos e Transferências Constitucionais,20000.0,19733,135303.314
2666,Pindoretama,2310852,Ceará,2013,    Desoneração ICMS (LC 87/96),20000.0,19733,135303.314
2667,Pindoretama,2310852,Ceará,2013,    Outras,0.0,19733,135303.314
2668,Pindoretama,2310852,Ceará,2013,TOTAL DAS RECEITAS PARA APURAÇÃO DA APLICAÇÃO EM AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE (III) = I + II,18982800.0,19733,135303.314
2669,Piquet Carneiro,2310902,Ceará,2013,RECEITA DE IMPOSTOS LÍQUIDA (I),546694.0,16169,80283.757
2670,Piquet Carneiro,2310902,Ceará,2013,Imposto Predial e Territorial Urbano - IPTU,20795.0,16169,80283.757
2671,Piquet Carneiro,2310902,Ceará,2013,Imposto sobre Transmissão de Bens Intervivos - ITBI,9605.0,16169,80283.757
2672,Piquet Carneiro,2310902,Ceará,2013,Imposto sobre Serviços de Qualquer Natureza - ISS,254294.0,16169,80283.757
2673,Piquet Carneiro,2310902,Ceará,2013,Imposto de Renda Retido na Fonte - IRRF,261491.0,16169,80283.757
2674,Piquet Carneiro,2310902,Ceará,2013,Imposto Territorial Rural - ITR,0.0,16169,80283.757
2675,Piquet Carneiro,2310902,Ceará,2013,"Multas, Juros de Mora e Outros Encargos dos Impostos",0.0,16169,80283.757
2676,Piquet Carneiro,2310902,Ceará,2013,Dívida Ativa dos Impostos,509.0,16169,80283.757
2677,Piquet Carneiro,2310902,Ceará,2013,"Multas, Juros de Mora e Outros Encargos da Dívida Ativa",0.0,16169,80283.757
2678,Piquet Carneiro,2310902,Ceará,2013,RECEITA DE TRANSFERÊNCIAS CONSTITUCIONAIS E LEGAIS (II),14071400.0,16169,80283.757
2679,Piquet Carneiro,2310902,Ceará,2013,Cota-Parte FPM,11048100.0,16169,80283.757
2680,Piquet Carneiro,2310902,Ceará,2013,Cota-Parte ITR,2571.0,16169,80283.757
2681,Piquet Carneiro,2310902,Ceará,2013,Cota-Parte IPVA,142869.0,16169,80283.757
2682,Piquet Carneiro,2310902,Ceará,2013,Cota-Parte ICMS,2856850.0,16169,80283.757
2683,Piquet Carneiro,2310902,Ceará,2013,Cota-Parte IPI-Exportação,10058.0,16169,80283.757
2684,Piquet Carneiro,2310902,Ceará,2013,Compensações Financeiras Provenientes de Impostos e Transferências Constitucionais,10935.0,16169,80283.757
2685,Piquet Carneiro,2310902,Ceará,2013,    Desoneração ICMS (LC 87/96),10935.0,16169,80283.757
2686,Piquet Carneiro,2310902,Ceará,2013,    Outras,0.0,16169,80283.757
2687,Piquet Carneiro,2310902,Ceará,2013,TOTAL DAS RECEITAS PARA APURAÇÃO DA APLICAÇÃO EM AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE (III) = I + II,14618000.0,16169,80283.757
2688,Pires Ferreira,2310951,Ceará,2013,RECEITA DE IMPOSTOS LÍQUIDA (I),428116.0,10556,42662.868
2689,Pires Ferreira,2310951,Ceará,2013,Imposto Predial e Territorial Urbano - IPTU,4498.0,10556,42662.868
2690,Pires Ferreira,2310951,Ceará,2013,Imposto sobre Transmissão de Bens Intervivos - ITBI,1723.0,10556,42662.868
2691,Pires Ferreira,2310951,Ceará,2013,Imposto sobre Serviços de Qualquer Natureza - ISS,110144.0,10556,42662.868
2692,Pires Ferreira,2310951,Ceará,2013,Imposto de Renda Retido na Fonte - IRRF,311751.0,10556,42662.868
2693,Pires Ferreira,2310951,Ceará,2013,Imposto Territorial Rural - ITR,0.0,10556,42662.868
2694,Pires Ferreira,2310951,Ceará,2013,"Multas, Juros de Mora e Outros Encargos dos Impostos",0.0,10556,42662.868
2695,Pires Ferreira,2310951,Ceará,2013,Dívida Ativa dos Impostos,0.0,10556,42662.868
2696,Pires Ferreira,2310951,Ceará,2013,"Multas, Juros de Mora e Outros Encargos da Dívida Ativa",0.0,10556,42662.868
2697,Pires Ferreira,2310951,Ceará,2013,RECEITA DE TRANSFERÊNCIAS CONSTITUCIONAIS E LEGAIS (II),13272800.0,10556,42662.868
2698,Pires Ferreira,2310951,Ceará,2013,Cota-Parte FPM,8750070.0,10556,42662.868
2699,Pires Ferreira,2310951,Ceará,2013,Cota-Parte ITR,1598.0,10556,42662.868
2700,Pires Ferreira,2310951,Ceará,2013,Cota-Parte IPVA,59844.0,10556,42662.868
2701,Pires Ferreira,2310951,Ceará,2013,Cota-Parte ICMS,4428510.0,10556,42662.868
2702,Pires Ferreira,2310951,Ceará,2013,Cota-Parte IPI-Exportação,15539.0,10556,42662.868
2703,Pires Ferreira,2310951,Ceará,2013,Compensações Financeiras Provenientes de Impostos e Transferências Constitucionais,17247.0,10556,42662.868
2704,Pires Ferreira,2310951,Ceará,2013,    Desoneração ICMS (LC 87/96),17247.0,10556,42662.868
2705,Pires Ferreira,2310951,Ceará,2013,    Outras,0.0,10556,42662.868
2706,Pires Ferreira,2310951,Ceará,2013,TOTAL DAS RECEITAS PARA APURAÇÃO DA APLICAÇÃO EM AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE (III) = I + II,13700900.0,10556,42662.868
2707,Poranga,2311009,Ceará,2013,RECEITA DE IMPOSTOS LÍQUIDA (I),555058.0,12203,54130.202
2708,Poranga,2311009,Ceará,2013,Imposto Predial e Territorial Urbano - IPTU,15565.0,12203,54130.202
2709,Poranga,2311009,Ceará,2013,Imposto sobre Transmissão de Bens Intervivos - ITBI,1427.0,12203,54130.202
2710,Poranga,2311009,Ceará,2013,Imposto sobre Serviços de Qualquer Natureza - ISS,256253.0,12203,54130.202
2711,Poranga,2311009,Ceará,2013,Imposto de Renda Retido na Fonte - IRRF,281813.0,12203,54130.202
2712,Poranga,2311009,Ceará,2013,Imposto Territorial Rural - ITR,0.0,12203,54130.202
2713,Poranga,2311009,Ceará,2013,"Multas, Juros de Mora e Outros Encargos dos Impostos",0.0,12203,54130.202
2714,Poranga,2311009,Ceará,2013,Dívida Ativa dos Impostos,0.0,12203,54130.202
2715,Poranga,2311009,Ceará,2013,"Multas, Juros de Mora e Outros Encargos da Dívida Ativa",0.0,12203,54130.202
2716,Poranga,2311009,Ceará,2013,RECEITA DE TRANSFERÊNCIAS CONSTITUCIONAIS E LEGAIS (II),12227400.0,12203,54130.202
2717,Poranga,2311009,Ceará,2013,Cota-Parte FPM,9785910.0,12203,54130.202
2718,Poranga,2311009,Ceará,2013,Cota-Parte ITR,2049.0,12203,54130.202
2719,Poranga,2311009,Ceará,2013,Cota-Parte IPVA,98578.0,12203,54130.202
2720,Poranga,2311009,Ceará,2013,Cota-Parte ICMS,2323290.0,12203,54130.202
2721,Poranga,2311009,Ceará,2013,Cota-Parte IPI-Exportação,7810.0,12203,54130.202
2722,Poranga,2311009,Ceará,2013,Compensações Financeiras Provenientes de Impostos e Transferências Constitucionais,9711.0,12203,54130.202
2723,Poranga,2311009,Ceará,2013,    Desoneração ICMS (LC 87/96),9711.0,12203,54130.202
2724,Poranga,2311009,Ceará,2013,    Outras,0.0,12203,54130.202
2725,Poranga,2311009,Ceará,2013,TOTAL DAS RECEITAS PARA APURAÇÃO DA APLICAÇÃO EM AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE (III) = I + II,12782400.0,12203,54130.202
2726,Porteiras,2311108,Ceará,2013,RECEITA DE IMPOSTOS LÍQUIDA (I),750686.0,15108,81973.701
2727,Porteiras,2311108,Ceará,2013,Imposto Predial e Territorial Urbano - IPTU,5719.0,15108,81973.701
2728,Porteiras,2311108,Ceará,2013,Imposto sobre Transmissão de Bens Intervivos - ITBI,8856.0,15108,81973.701
2729,Porteiras,2311108,Ceará,2013,Imposto sobre Serviços de Qualquer Natureza - ISS,338529.0,15108,81973.701
2730,Porteiras,2311108,Ceará,2013,Imposto de Renda Retido na Fonte - IRRF,396928.0,15108,81973.701
2731,Porteiras,2311108,Ceará,2013,Imposto Territorial Rural - ITR,0.0,15108,81973.701
2732,Porteiras,2311108,Ceará,2013,"Multas, Juros de Mora e Outros Encargos dos Impostos",106.0,15108,81973.701
2733,Porteiras,2311108,Ceará,2013,Dívida Ativa dos Impostos,547.0,15108,81973.701
2734,Porteiras,2311108,Ceará,2013,"Multas, Juros de Mora e Outros Encargos da Dívida Ativa",0.0,15108,81973.701
2735,Porteiras,2311108,Ceará,2013,RECEITA DE TRANSFERÊNCIAS CONSTITUCIONAIS E LEGAIS (II),14902300.0,15108,81973.701
2736,Porteiras,2311108,Ceará,2013,Cota-Parte FPM,10937600.0,15108,81973.701
2737,Porteiras,2311108,Ceará,2013,Cota-Parte ITR,2505.0,15108,81973.701
