,municipio,codigo_municipio,estado,ano,campo,Receitas_realizadas_Bimestre,população,Produto_interno_bruto
3746,Coreaú,2304004,Ceará,2015,Provenientes dos Estados,168717.0,22889,127735.274
3747,Coreaú,2304004,Ceará,2015,Provenientes de Outros Municípios,0.0,22889,127735.274
3748,Coreaú,2304004,Ceará,2015,Outras Receitas do SUS,0.0,22889,127735.274
3749,Coreaú,2304004,Ceará,2015,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,22889,127735.274
3750,Coreaú,2304004,Ceará,2015,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,22889,127735.274
3751,Coreaú,2304004,Ceará,2015,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,22889,127735.274
3752,Coreaú,2304004,Ceará,2015,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,4134960.0,22889,127735.274
3753,Crateús,2304103,Ceará,2015,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,28706000.0,74271,627712.258
3754,Crateús,2304103,Ceará,2015,Provenientes da União,22673700.0,74271,627712.258
3755,Crateús,2304103,Ceará,2015,Provenientes dos Estados,5903860.0,74271,627712.258
3756,Crateús,2304103,Ceará,2015,Provenientes de Outros Municípios,0.0,74271,627712.258
3757,Crateús,2304103,Ceará,2015,Outras Receitas do SUS,128422.0,74271,627712.258
3758,Crateús,2304103,Ceará,2015,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,74271,627712.258
3759,Crateús,2304103,Ceará,2015,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,74271,627712.258
3760,Crateús,2304103,Ceará,2015,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,74271,627712.258
3761,Crateús,2304103,Ceará,2015,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,28706000.0,74271,627712.258
3762,Crato,2304202,Ceará,2015,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,45183100.0,128680,1419884.412
3763,Crato,2304202,Ceará,2015,Provenientes da União,44944300.0,128680,1419884.412
3764,Crato,2304202,Ceará,2015,Provenientes dos Estados,0.0,128680,1419884.412
3765,Crato,2304202,Ceará,2015,Provenientes de Outros Municípios,0.0,128680,1419884.412
3766,Crato,2304202,Ceará,2015,Outras Receitas do SUS,238837.0,128680,1419884.412
3767,Crato,2304202,Ceará,2015,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,128680,1419884.412
3768,Crato,2304202,Ceará,2015,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,128680,1419884.412
3769,Crato,2304202,Ceará,2015,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,128680,1419884.412
3770,Crato,2304202,Ceará,2015,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,45183100.0,128680,1419884.412
3771,Croatá,2304236,Ceará,2015,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,2921740.0,17728,100813.711
3772,Croatá,2304236,Ceará,2015,Provenientes da União,2890760.0,17728,100813.711
3773,Croatá,2304236,Ceará,2015,Provenientes dos Estados,30974.0,17728,100813.711
3774,Croatá,2304236,Ceará,2015,Provenientes de Outros Municípios,0.0,17728,100813.711
3775,Croatá,2304236,Ceará,2015,Outras Receitas do SUS,0.0,17728,100813.711
3776,Croatá,2304236,Ceará,2015,TRANSFERÊNCIAS VOLUNTÁRIAS,242297.0,17728,100813.711
3777,Croatá,2304236,Ceará,2015,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,17728,100813.711
3778,Croatá,2304236,Ceará,2015,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,17728,100813.711
3779,Croatá,2304236,Ceará,2015,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,3164030.0,17728,100813.711
3780,Cruz,2304251,Ceará,2015,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,6228920.0,23677,172982.367
3781,Cruz,2304251,Ceará,2015,Provenientes da União,6124680.0,23677,172982.367
3782,Cruz,2304251,Ceará,2015,Provenientes dos Estados,104237.0,23677,172982.367
3783,Cruz,2304251,Ceará,2015,Provenientes de Outros Municípios,0.0,23677,172982.367
3784,Cruz,2304251,Ceará,2015,Outras Receitas do SUS,0.0,23677,172982.367
3785,Cruz,2304251,Ceará,2015,TRANSFERÊNCIAS VOLUNTÁRIAS,1200.0,23677,172982.367
3786,Cruz,2304251,Ceará,2015,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,23677,172982.367
3787,Cruz,2304251,Ceará,2015,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,23677,172982.367
3788,Cruz,2304251,Ceará,2015,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,6230120.0,23677,172982.367
3789,Deputado Irapuan Pinheiro,2304269,Ceará,2015,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,2415260.0,9444,60003.666
3790,Deputado Irapuan Pinheiro,2304269,Ceará,2015,Provenientes da União,2303510.0,9444,60003.666
3791,Deputado Irapuan Pinheiro,2304269,Ceará,2015,Provenientes dos Estados,81033.0,9444,60003.666
3792,Deputado Irapuan Pinheiro,2304269,Ceará,2015,Provenientes de Outros Municípios,0.0,9444,60003.666
3793,Deputado Irapuan Pinheiro,2304269,Ceará,2015,Outras Receitas do SUS,30713.0,9444,60003.666
3794,Deputado Irapuan Pinheiro,2304269,Ceará,2015,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,9444,60003.666
3795,Deputado Irapuan Pinheiro,2304269,Ceará,2015,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,9444,60003.666
3796,Deputado Irapuan Pinheiro,2304269,Ceará,2015,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,9444,60003.666
3797,Deputado Irapuan Pinheiro,2304269,Ceará,2015,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,2415260.0,9444,60003.666
3798,Ererê,2304277,Ceará,2015,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,1692300.0,7104,46033.425
3799,Ererê,2304277,Ceará,2015,Provenientes da União,1692300.0,7104,46033.425
3800,Ererê,2304277,Ceará,2015,Provenientes dos Estados,0.0,7104,46033.425
3801,Ererê,2304277,Ceará,2015,Provenientes de Outros Municípios,0.0,7104,46033.425
3802,Ererê,2304277,Ceará,2015,Outras Receitas do SUS,0.0,7104,46033.425
3803,Ererê,2304277,Ceará,2015,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,7104,46033.425
3804,Ererê,2304277,Ceará,2015,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,7104,46033.425
3805,Ererê,2304277,Ceará,2015,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,7104,46033.425
3806,Ererê,2304277,Ceará,2015,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,1692300.0,7104,46033.425
3807,Eusébio,2304285,Ceará,2015,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,21524100.0,51127,2724212.556
3808,Eusébio,2304285,Ceará,2015,Provenientes da União,18607100.0,51127,2724212.556
3809,Eusébio,2304285,Ceará,2015,Provenientes dos Estados,2660210.0,51127,2724212.556
3810,Eusébio,2304285,Ceará,2015,Provenientes de Outros Municípios,0.0,51127,2724212.556
3811,Eusébio,2304285,Ceará,2015,Outras Receitas do SUS,256784.0,51127,2724212.556
3812,Eusébio,2304285,Ceará,2015,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,51127,2724212.556
3813,Eusébio,2304285,Ceará,2015,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,51127,2724212.556
3814,Eusébio,2304285,Ceará,2015,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,51127,2724212.556
3815,Eusébio,2304285,Ceará,2015,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,21524100.0,51127,2724212.556
3816,Farias Brito,2304301,Ceará,2015,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,6002130.0,18861,137169.075
3817,Farias Brito,2304301,Ceará,2015,Provenientes da União,5913450.0,18861,137169.075
3818,Farias Brito,2304301,Ceará,2015,Provenientes dos Estados,0.0,18861,137169.075
3819,Farias Brito,2304301,Ceará,2015,Provenientes de Outros Municípios,0.0,18861,137169.075
3820,Farias Brito,2304301,Ceará,2015,Outras Receitas do SUS,88676.0,18861,137169.075
3821,Farias Brito,2304301,Ceará,2015,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,18861,137169.075
3822,Farias Brito,2304301,Ceará,2015,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,18861,137169.075
3823,Farias Brito,2304301,Ceará,2015,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,18861,137169.075
3824,Farias Brito,2304301,Ceará,2015,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,6002130.0,18861,137169.075
3825,Forquilha,2304350,Ceará,2015,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,4297900.0,23544,151762.751
3826,Forquilha,2304350,Ceará,2015,Provenientes da União,4280220.0,23544,151762.751
3827,Forquilha,2304350,Ceará,2015,Provenientes dos Estados,0.0,23544,151762.751
3828,Forquilha,2304350,Ceará,2015,Provenientes de Outros Municípios,0.0,23544,151762.751
3829,Forquilha,2304350,Ceará,2015,Outras Receitas do SUS,17680.0,23544,151762.751
3830,Forquilha,2304350,Ceará,2015,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,23544,151762.751
3831,Forquilha,2304350,Ceará,2015,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,23544,151762.751
3832,Forquilha,2304350,Ceará,2015,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,23544,151762.751
3833,Forquilha,2304350,Ceará,2015,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,4297900.0,23544,151762.751
3834,Fortaleza,2304400,Ceará,2015,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,872377000.0,2591188,57211199.796
3835,Fortaleza,2304400,Ceará,2015,Provenientes da União,797675000.0,2591188,57211199.796
3836,Fortaleza,2304400,Ceará,2015,Provenientes dos Estados,67514500.0,2591188,57211199.796
3837,Fortaleza,2304400,Ceará,2015,Provenientes de Outros Municípios,0.0,2591188,57211199.796
3838,Fortaleza,2304400,Ceará,2015,Outras Receitas do SUS,7187530.0,2591188,57211199.796
3839,Fortaleza,2304400,Ceará,2015,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,2591188,57211199.796
3840,Fortaleza,2304400,Ceará,2015,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,2591188,57211199.796
3841,Fortaleza,2304400,Ceará,2015,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,2591188,57211199.796
3842,Fortaleza,2304400,Ceará,2015,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,872377000.0,2591188,57211199.796
3843,Fortim,2304459,Ceará,2015,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,3142990.0,15951,141534.772
3844,Fortim,2304459,Ceará,2015,Provenientes da União,3035130.0,15951,141534.772
3845,Fortim,2304459,Ceará,2015,Provenientes dos Estados,69590.0,15951,141534.772
3846,Fortim,2304459,Ceará,2015,Provenientes de Outros Municípios,0.0,15951,141534.772
3847,Fortim,2304459,Ceará,2015,Outras Receitas do SUS,38276.0,15951,141534.772
3848,Fortim,2304459,Ceará,2015,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,15951,141534.772
3849,Fortim,2304459,Ceará,2015,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,15951,141534.772
3850,Fortim,2304459,Ceará,2015,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,15951,141534.772
3851,Fortim,2304459,Ceará,2015,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,3142990.0,15951,141534.772
3852,Frecheirinha,2304509,Ceará,2015,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,2679870.0,13541,190628.213
3853,Frecheirinha,2304509,Ceará,2015,Provenientes da União,2619870.0,13541,190628.213
3854,Frecheirinha,2304509,Ceará,2015,Provenientes dos Estados,60000.0,13541,190628.213
3855,Frecheirinha,2304509,Ceará,2015,Provenientes de Outros Municípios,0.0,13541,190628.213
3856,Frecheirinha,2304509,Ceará,2015,Outras Receitas do SUS,0.0,13541,190628.213
3857,Frecheirinha,2304509,Ceará,2015,TRANSFERÊNCIAS VOLUNTÁRIAS,60000.0,13541,190628.213
3858,Frecheirinha,2304509,Ceará,2015,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,13541,190628.213
3859,Frecheirinha,2304509,Ceará,2015,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,13541,190628.213
3860,Frecheirinha,2304509,Ceará,2015,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,2739870.0,13541,190628.213
3861,General Sampaio,2304608,Ceará,2015,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,1289420.0,6763,45660.154
3862,General Sampaio,2304608,Ceará,2015,Provenientes da União,1199460.0,6763,45660.154
3863,General Sampaio,2304608,Ceará,2015,Provenientes dos Estados,60600.0,6763,45660.154
3864,General Sampaio,2304608,Ceará,2015,Provenientes de Outros Municípios,0.0,6763,45660.154
3865,General Sampaio,2304608,Ceará,2015,Outras Receitas do SUS,29357.0,6763,45660.154
3866,General Sampaio,2304608,Ceará,2015,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,6763,45660.154
3867,General Sampaio,2304608,Ceará,2015,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,6763,45660.154
3868,General Sampaio,2304608,Ceará,2015,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,6763,45660.154
3869,General Sampaio,2304608,Ceará,2015,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,1289420.0,6763,45660.154
3870,Graça,2304657,Ceará,2015,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,2627560.0,15294,81956.389
3871,Graça,2304657,Ceará,2015,Provenientes da União,2538590.0,15294,81956.389
3872,Graça,2304657,Ceará,2015,Provenientes dos Estados,0.0,15294,81956.389
3873,Graça,2304657,Ceará,2015,Provenientes de Outros Municípios,0.0,15294,81956.389
3874,Graça,2304657,Ceará,2015,Outras Receitas do SUS,88962.0,15294,81956.389
3875,Graça,2304657,Ceará,2015,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,15294,81956.389
3876,Graça,2304657,Ceará,2015,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,15294,81956.389
3877,Graça,2304657,Ceará,2015,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,15294,81956.389
3878,Graça,2304657,Ceará,2015,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,2627560.0,15294,81956.389
3879,Granja,2304707,Ceará,2015,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,10186800.0,53918,324554.288
3880,Granja,2304707,Ceará,2015,Provenientes da União,10186800.0,53918,324554.288
3881,Granja,2304707,Ceará,2015,Provenientes dos Estados,0.0,53918,324554.288
3882,Granja,2304707,Ceará,2015,Provenientes de Outros Municípios,0.0,53918,324554.288
3883,Granja,2304707,Ceará,2015,Outras Receitas do SUS,0.0,53918,324554.288
3884,Granja,2304707,Ceará,2015,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,53918,324554.288
3885,Granja,2304707,Ceará,2015,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,53918,324554.288
3886,Granja,2304707,Ceará,2015,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,53918,324554.288
3887,Granja,2304707,Ceará,2015,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,10186800.0,53918,324554.288
3888,Granjeiro,2304806,Ceará,2015,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,1496830.0,4494,30297.051
3889,Granjeiro,2304806,Ceará,2015,Provenientes da União,1348550.0,4494,30297.051
3890,Granjeiro,2304806,Ceará,2015,Provenientes dos Estados,148273.0,4494,30297.051
3891,Granjeiro,2304806,Ceará,2015,Provenientes de Outros Municípios,0.0,4494,30297.051
3892,Granjeiro,2304806,Ceará,2015,Outras Receitas do SUS,0.0,4494,30297.051
3893,Granjeiro,2304806,Ceará,2015,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,4494,30297.051
3894,Granjeiro,2304806,Ceará,2015,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,4494,30297.051
3895,Granjeiro,2304806,Ceará,2015,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,4494,30297.051
3896,Granjeiro,2304806,Ceará,2015,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,1496830.0,4494,30297.051
3897,Groaíras,2304905,Ceará,2015,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,2584780.0,10847,67259.824
3898,Groaíras,2304905,Ceará,2015,Provenientes da União,2537840.0,10847,67259.824
3899,Groaíras,2304905,Ceará,2015,Provenientes dos Estados,21852.0,10847,67259.824
3900,Groaíras,2304905,Ceará,2015,Provenientes de Outros Municípios,0.0,10847,67259.824
3901,Groaíras,2304905,Ceará,2015,Outras Receitas do SUS,25090.0,10847,67259.824
3902,Groaíras,2304905,Ceará,2015,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,10847,67259.824
3903,Groaíras,2304905,Ceará,2015,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,10847,67259.824
3904,Groaíras,2304905,Ceará,2015,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,10847,67259.824
3905,Groaíras,2304905,Ceará,2015,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,2584780.0,10847,67259.824
3906,Guaiúba,2304954,Ceará,2015,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,6225570.0,25841,161179.978
3907,Guaiúba,2304954,Ceará,2015,Provenientes da União,5810270.0,25841,161179.978
3908,Guaiúba,2304954,Ceará,2015,Provenientes dos Estados,132020.0,25841,161179.978
3909,Guaiúba,2304954,Ceará,2015,Provenientes de Outros Municípios,0.0,25841,161179.978
3910,Guaiúba,2304954,Ceará,2015,Outras Receitas do SUS,283284.0,25841,161179.978
3911,Guaiúba,2304954,Ceará,2015,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,25841,161179.978
3912,Guaiúba,2304954,Ceará,2015,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,25841,161179.978
3913,Guaiúba,2304954,Ceará,2015,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,25841,161179.978
3914,Guaiúba,2304954,Ceará,2015,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,6225570.0,25841,161179.978
3915,Guaraciaba do Norte,2305001,Ceará,2015,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,5530090.0,39151,325966.243
3916,Guaraciaba do Norte,2305001,Ceará,2015,Provenientes da União,5436880.0,39151,325966.243
3917,Guaraciaba do Norte,2305001,Ceará,2015,Provenientes dos Estados,13826.0,39151,325966.243
3918,Guaraciaba do Norte,2305001,Ceará,2015,Provenientes de Outros Municípios,0.0,39151,325966.243
3919,Guaraciaba do Norte,2305001,Ceará,2015,Outras Receitas do SUS,79382.0,39151,325966.243
3920,Guaraciaba do Norte,2305001,Ceará,2015,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,39151,325966.243
3921,Guaraciaba do Norte,2305001,Ceará,2015,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,39151,325966.243
3922,Guaraciaba do Norte,2305001,Ceará,2015,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,39151,325966.243
3923,Guaraciaba do Norte,2305001,Ceará,2015,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,5530090.0,39151,325966.243
3924,Guaramiranga,2305100,Ceará,2015,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,1542960.0,3720,50563.415
3925,Guaramiranga,2305100,Ceará,2015,Provenientes da União,1513730.0,3720,50563.415
3926,Guaramiranga,2305100,Ceará,2015,Provenientes dos Estados,1465.0,3720,50563.415
3927,Guaramiranga,2305100,Ceará,2015,Provenientes de Outros Municípios,0.0,3720,50563.415
3928,Guaramiranga,2305100,Ceará,2015,Outras Receitas do SUS,27761.0,3720,50563.415
3929,Guaramiranga,2305100,Ceará,2015,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,3720,50563.415
3930,Guaramiranga,2305100,Ceará,2015,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,3720,50563.415
3931,Guaramiranga,2305100,Ceará,2015,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,3720,50563.415
3932,Guaramiranga,2305100,Ceará,2015,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,1542960.0,3720,50563.415
3933,Hidrolândia,2305209,Ceará,2015,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,3413620.0,20055,124094.909
3934,Hidrolândia,2305209,Ceará,2015,Provenientes da União,3354180.0,20055,124094.909
3935,Hidrolândia,2305209,Ceará,2015,Provenientes dos Estados,59431.0,20055,124094.909
3936,Hidrolândia,2305209,Ceará,2015,Provenientes de Outros Municípios,0.0,20055,124094.909
3937,Hidrolândia,2305209,Ceará,2015,Outras Receitas do SUS,0.0,20055,124094.909
3938,Hidrolândia,2305209,Ceará,2015,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,20055,124094.909
3939,Hidrolândia,2305209,Ceará,2015,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,20055,124094.909
3940,Hidrolândia,2305209,Ceará,2015,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,20055,124094.909
3941,Hidrolândia,2305209,Ceará,2015,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,3413620.0,20055,124094.909
3942,Horizonte,2305233,Ceará,2015,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,25254200.0,63365,1287175.667
3943,Horizonte,2305233,Ceará,2015,Provenientes da União,22319000.0,63365,1287175.667
3944,Horizonte,2305233,Ceará,2015,Provenientes dos Estados,2693760.0,63365,1287175.667
3945,Horizonte,2305233,Ceará,2015,Provenientes de Outros Municípios,0.0,63365,1287175.667
3946,Horizonte,2305233,Ceará,2015,Outras Receitas do SUS,241411.0,63365,1287175.667
3947,Horizonte,2305233,Ceará,2015,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,63365,1287175.667
3948,Horizonte,2305233,Ceará,2015,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,63365,1287175.667
3949,Horizonte,2305233,Ceará,2015,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,63365,1287175.667
3950,Horizonte,2305233,Ceará,2015,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,25254200.0,63365,1287175.667
3951,Ibaretama,2305266,Ceará,2015,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,2874360.0,13188,75499.425
3952,Ibaretama,2305266,Ceará,2015,Provenientes da União,2871880.0,13188,75499.425
3953,Ibaretama,2305266,Ceará,2015,Provenientes dos Estados,0.0,13188,75499.425
3954,Ibaretama,2305266,Ceará,2015,Provenientes de Outros Municípios,0.0,13188,75499.425
3955,Ibaretama,2305266,Ceará,2015,Outras Receitas do SUS,2481.0,13188,75499.425
3956,Ibaretama,2305266,Ceará,2015,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,13188,75499.425
3957,Ibaretama,2305266,Ceará,2015,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,13188,75499.425
3958,Ibaretama,2305266,Ceará,2015,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,13188,75499.425
3959,Ibaretama,2305266,Ceará,2015,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,2874360.0,13188,75499.425
3960,Ibiapina,2305308,Ceará,2015,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,5761780.0,24649,162277.717
3961,Ibiapina,2305308,Ceará,2015,Provenientes da União,5479690.0,24649,162277.717
3962,Ibiapina,2305308,Ceará,2015,Provenientes dos Estados,144360.0,24649,162277.717
3963,Ibiapina,2305308,Ceará,2015,Provenientes de Outros Municípios,0.0,24649,162277.717
3964,Ibiapina,2305308,Ceará,2015,Outras Receitas do SUS,137734.0,24649,162277.717
3965,Ibiapina,2305308,Ceará,2015,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,24649,162277.717
3966,Ibiapina,2305308,Ceará,2015,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,24649,162277.717
3967,Ibiapina,2305308,Ceará,2015,OUTRAS RECEITAS PARA FINANCIAMENTO DA SAÚDE,0.0,24649,162277.717
3968,Ibiapina,2305308,Ceará,2015,TOTAL RECEITAS ADICIONAIS PARA FINANCIAMENTO DA SAÚDE,5761780.0,24649,162277.717
3969,Ibicuitinga,2305332,Ceará,2015,TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE-SUS,3121290.0,12130,83077.015
3970,Ibicuitinga,2305332,Ceará,2015,Provenientes da União,3121290.0,12130,83077.015
3971,Ibicuitinga,2305332,Ceará,2015,Provenientes dos Estados,0.0,12130,83077.015
3972,Ibicuitinga,2305332,Ceará,2015,Provenientes de Outros Municípios,0.0,12130,83077.015
3973,Ibicuitinga,2305332,Ceará,2015,Outras Receitas do SUS,0.0,12130,83077.015
3974,Ibicuitinga,2305332,Ceará,2015,TRANSFERÊNCIAS VOLUNTÁRIAS,0.0,12130,83077.015
3975,Ibicuitinga,2305332,Ceará,2015,RECEITA DE OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE,0.0,12130,83077.015
